2024-11-10 08:01:34,799 - INFO - Starting data generation and upload process...
2024-11-10 08:01:35,048 - INFO - Creating indexes...
2024-11-10 08:01:37,488 - INFO - Generating and uploading chefs...
2024-11-10 08:01:45,590 - INFO - Generated order: ID - 67302219a1fb347cf2bf97e5, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,591 - INFO - Generated order: ID - 67302219a1fb347cf2bf97e6, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,591 - INFO - Generated order: ID - 67302219a1fb347cf2bf97e7, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,592 - INFO - Generated order: ID - 67302219a1fb347cf2bf97e8, Status - PLACED, Payment Type - COD
2024-11-10 08:01:45,592 - INFO - Generated order: ID - 67302219a1fb347cf2bf97e9, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,593 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ea, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,593 - INFO - Generated order: ID - 67302219a1fb347cf2bf97eb, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,594 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ec, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,594 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ed, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,595 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ee, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,596 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ef, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,596 - INFO - Generated order: ID - 67302219a1fb347cf2bf97f0, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,597 - INFO - Generated order: ID - 67302219a1fb347cf2bf97f1, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,598 - INFO - Generated order: ID - 67302219a1fb347cf2bf97f2, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,598 - INFO - Generated order: ID - 67302219a1fb347cf2bf97f3, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,599 - INFO - Generated order: ID - 67302219a1fb347cf2bf97f4, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,599 - INFO - Generated order: ID - 67302219a1fb347cf2bf97f5, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,600 - INFO - Generated order: ID - 67302219a1fb347cf2bf97f6, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,601 - INFO - Generated order: ID - 67302219a1fb347cf2bf97f7, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,601 - INFO - Generated order: ID - 67302219a1fb347cf2bf97f8, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,602 - INFO - Generated order: ID - 67302219a1fb347cf2bf97f9, Status - CANCELLED, Payment Type - COD
2024-11-10 08:01:45,603 - INFO - Generated order: ID - 67302219a1fb347cf2bf97fa, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,603 - INFO - Generated order: ID - 67302219a1fb347cf2bf97fb, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,604 - INFO - Generated order: ID - 67302219a1fb347cf2bf97fc, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,605 - INFO - Generated order: ID - 67302219a1fb347cf2bf97fd, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,606 - INFO - Generated order: ID - 67302219a1fb347cf2bf97fe, Status - COMPLETE, Payment Type - COD
2024-11-10 08:01:45,606 - INFO - Generated order: ID - 67302219a1fb347cf2bf97ff, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,607 - INFO - Generated order: ID - 67302219a1fb347cf2bf9800, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:45,607 - INFO - Generated order: ID - 67302219a1fb347cf2bf9801, Status - CANCELLED, Payment Type - CARD
2024-11-10 08:01:45,608 - INFO - Generated order: ID - 67302219a1fb347cf2bf9802, Status - COMPLETE, Payment Type - CARD
2024-11-10 08:01:52,603 - INFO - Generating and uploading reviews...
2024-11-10 08:01:52,603 - INFO - Generated review for food 67302212a1fb347cf2bf966f: Rating - 5, Reviewer - 67302217a1fb347cf2bf96aa
2024-11-10 08:01:52,603 - INFO - Generated review for food 67302212a1fb347cf2bf9625: Rating - 5, Reviewer - 67302217a1fb347cf2bf9674
2024-11-10 08:01:52,603 - INFO - Generated review for food 67302212a1fb347cf2bf95de: Rating - 5, Reviewer - 67302217a1fb347cf2bf9678
2024-11-10 08:01:52,603 - INFO - Generated review for food 67302212a1fb347cf2bf9616: Rating - 5, Reviewer - 67302217a1fb347cf2bf96b6
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf9656: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c8
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf9646: Rating - 4, Reviewer - 67302217a1fb347cf2bf96a6
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf95ab: Rating - 5, Reviewer - 67302217a1fb347cf2bf96bc
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf9617: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c4
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf95d3: Rating - 3, Reviewer - 67302217a1fb347cf2bf9695
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf95e1: Rating - 3, Reviewer - 67302217a1fb347cf2bf96c8
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf95e7: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c7
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf9661: Rating - 5, Reviewer - 67302217a1fb347cf2bf969a
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf95b1: Rating - 3, Reviewer - 67302217a1fb347cf2bf969b
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf9623: Rating - 3, Reviewer - 67302217a1fb347cf2bf96b8
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf9612: Rating - 4, Reviewer - 67302217a1fb347cf2bf969e
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf95fa: Rating - 4, Reviewer - 67302217a1fb347cf2bf9673
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf95c8: Rating - 4, Reviewer - 67302217a1fb347cf2bf96bd
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf9643: Rating - 3, Reviewer - 67302217a1fb347cf2bf96ac
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf962d: Rating - 2, Reviewer - 67302217a1fb347cf2bf9684
2024-11-10 08:01:52,604 - INFO - Generated review for food 67302212a1fb347cf2bf95fb: Rating - 5, Reviewer - 67302217a1fb347cf2bf96b3
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf95ee: Rating - 5, Reviewer - 67302217a1fb347cf2bf96bd
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf963d: Rating - 5, Reviewer - 67302217a1fb347cf2bf9696
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf9651: Rating - 3, Reviewer - 67302217a1fb347cf2bf9694
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf9652: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c2
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf9652: Rating - 3, Reviewer - 67302217a1fb347cf2bf96ad
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf95b9: Rating - 4, Reviewer - 67302217a1fb347cf2bf96b8
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf95c7: Rating - 5, Reviewer - 67302217a1fb347cf2bf96b0
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf95c1: Rating - 3, Reviewer - 67302217a1fb347cf2bf96c7
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf95d2: Rating - 4, Reviewer - 67302217a1fb347cf2bf96d4
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf95c6: Rating - 3, Reviewer - 67302217a1fb347cf2bf96a4
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf95cd: Rating - 5, Reviewer - 67302217a1fb347cf2bf9677
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf95e1: Rating - 5, Reviewer - 67302217a1fb347cf2bf9688
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf95f1: Rating - 5, Reviewer - 67302217a1fb347cf2bf9678
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf9639: Rating - 3, Reviewer - 67302217a1fb347cf2bf968d
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf95f5: Rating - 4, Reviewer - 67302217a1fb347cf2bf9698
2024-11-10 08:01:52,605 - INFO - Generated review for food 67302212a1fb347cf2bf9640: Rating - 4, Reviewer - 67302217a1fb347cf2bf96ad
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf95e0: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c6
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf95d8: Rating - 5, Reviewer - 67302217a1fb347cf2bf9687
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf9664: Rating - 4, Reviewer - 67302217a1fb347cf2bf96cb
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf966b: Rating - 3, Reviewer - 67302217a1fb347cf2bf9690
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf966f: Rating - 4, Reviewer - 67302217a1fb347cf2bf9674
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf9647: Rating - 2, Reviewer - 67302217a1fb347cf2bf96b8
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf95f8: Rating - 5, Reviewer - 67302217a1fb347cf2bf96b5
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf95fc: Rating - 5, Reviewer - 67302217a1fb347cf2bf9675
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf966e: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c2
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf9617: Rating - 3, Reviewer - 67302217a1fb347cf2bf9678
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf95b7: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c5
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf962c: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a8
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf9654: Rating - 4, Reviewer - 67302217a1fb347cf2bf967f
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf9618: Rating - 5, Reviewer - 67302217a1fb347cf2bf9699
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf961e: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c6
2024-11-10 08:01:52,606 - INFO - Generated review for food 67302212a1fb347cf2bf95d0: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c7
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9671: Rating - 5, Reviewer - 67302217a1fb347cf2bf96ac
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9602: Rating - 1, Reviewer - 67302217a1fb347cf2bf96c7
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf960f: Rating - 5, Reviewer - 67302217a1fb347cf2bf96ca
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9667: Rating - 2, Reviewer - 67302217a1fb347cf2bf96b7
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9622: Rating - 5, Reviewer - 67302217a1fb347cf2bf96ba
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9665: Rating - 4, Reviewer - 67302217a1fb347cf2bf9682
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf966e: Rating - 4, Reviewer - 67302217a1fb347cf2bf9685
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf964e: Rating - 4, Reviewer - 67302217a1fb347cf2bf969d
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9619: Rating - 2, Reviewer - 67302217a1fb347cf2bf9694
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9620: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d5
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9607: Rating - 3, Reviewer - 67302217a1fb347cf2bf9691
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf963e: Rating - 4, Reviewer - 67302217a1fb347cf2bf96d3
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9620: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d1
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf95fe: Rating - 5, Reviewer - 67302217a1fb347cf2bf968a
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf95c9: Rating - 3, Reviewer - 67302217a1fb347cf2bf9684
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9656: Rating - 2, Reviewer - 67302217a1fb347cf2bf968a
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9667: Rating - 4, Reviewer - 67302217a1fb347cf2bf9674
2024-11-10 08:01:52,607 - INFO - Generated review for food 67302212a1fb347cf2bf9663: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a8
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf9667: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a1
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf9613: Rating - 4, Reviewer - 67302217a1fb347cf2bf96ac
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf961e: Rating - 5, Reviewer - 67302217a1fb347cf2bf967b
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf963c: Rating - 5, Reviewer - 67302217a1fb347cf2bf9679
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf9648: Rating - 5, Reviewer - 67302217a1fb347cf2bf96b7
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf95b7: Rating - 5, Reviewer - 67302217a1fb347cf2bf96cb
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf95e5: Rating - 5, Reviewer - 67302217a1fb347cf2bf967e
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf95e7: Rating - 5, Reviewer - 67302217a1fb347cf2bf96cd
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf95f5: Rating - 5, Reviewer - 67302217a1fb347cf2bf96ad
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf95ba: Rating - 3, Reviewer - 67302217a1fb347cf2bf96ad
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf963c: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d3
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf965c: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d6
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf9667: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c1
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf9616: Rating - 4, Reviewer - 67302217a1fb347cf2bf96bb
2024-11-10 08:01:52,608 - INFO - Generated review for food 67302212a1fb347cf2bf95af: Rating - 3, Reviewer - 67302217a1fb347cf2bf96bc
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf9659: Rating - 3, Reviewer - 67302217a1fb347cf2bf96c8
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf9613: Rating - 5, Reviewer - 67302217a1fb347cf2bf96d3
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf95f6: Rating - 4, Reviewer - 67302217a1fb347cf2bf9679
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf95f5: Rating - 1, Reviewer - 67302217a1fb347cf2bf96bc
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf9659: Rating - 2, Reviewer - 67302217a1fb347cf2bf96ae
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf95cf: Rating - 4, Reviewer - 67302217a1fb347cf2bf96a5
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf95cd: Rating - 5, Reviewer - 67302217a1fb347cf2bf969f
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf95bf: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a7
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf963d: Rating - 5, Reviewer - 67302217a1fb347cf2bf96b3
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf95e8: Rating - 3, Reviewer - 67302217a1fb347cf2bf968c
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf95ca: Rating - 5, Reviewer - 67302217a1fb347cf2bf96b3
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf95ef: Rating - 3, Reviewer - 67302217a1fb347cf2bf969e
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf95bf: Rating - 4, Reviewer - 67302217a1fb347cf2bf9688
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf9671: Rating - 5, Reviewer - 67302217a1fb347cf2bf968e
2024-11-10 08:01:52,609 - INFO - Generated review for food 67302212a1fb347cf2bf95bc: Rating - 3, Reviewer - 67302217a1fb347cf2bf96b9
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf960c: Rating - 2, Reviewer - 67302217a1fb347cf2bf96b6
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf963d: Rating - 5, Reviewer - 67302217a1fb347cf2bf9687
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf9637: Rating - 5, Reviewer - 67302217a1fb347cf2bf96be
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf95d3: Rating - 4, Reviewer - 67302217a1fb347cf2bf96aa
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf95cf: Rating - 3, Reviewer - 67302217a1fb347cf2bf967b
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf95b7: Rating - 4, Reviewer - 67302217a1fb347cf2bf9699
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf961b: Rating - 5, Reviewer - 67302217a1fb347cf2bf9693
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf960e: Rating - 5, Reviewer - 67302217a1fb347cf2bf9686
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf960b: Rating - 4, Reviewer - 67302217a1fb347cf2bf96b4
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf95d2: Rating - 4, Reviewer - 67302217a1fb347cf2bf967e
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf9622: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a3
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf9654: Rating - 2, Reviewer - 67302217a1fb347cf2bf96af
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf95b7: Rating - 5, Reviewer - 67302217a1fb347cf2bf9676
2024-11-10 08:01:52,610 - INFO - Generated review for food 67302212a1fb347cf2bf964b: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a8
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf95d0: Rating - 4, Reviewer - 67302217a1fb347cf2bf96a8
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf9661: Rating - 4, Reviewer - 67302217a1fb347cf2bf96aa
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf95e2: Rating - 5, Reviewer - 67302217a1fb347cf2bf9673
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf95bd: Rating - 4, Reviewer - 67302217a1fb347cf2bf9691
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf962a: Rating - 3, Reviewer - 67302217a1fb347cf2bf9682
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf966d: Rating - 5, Reviewer - 67302217a1fb347cf2bf9688
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf9628: Rating - 4, Reviewer - 67302217a1fb347cf2bf96b7
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf95cc: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a4
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf964f: Rating - 5, Reviewer - 67302217a1fb347cf2bf96aa
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf95e4: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c7
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf963a: Rating - 3, Reviewer - 67302217a1fb347cf2bf96b7
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf966d: Rating - 5, Reviewer - 67302217a1fb347cf2bf96bd
2024-11-10 08:01:52,611 - INFO - Generated review for food 67302212a1fb347cf2bf9607: Rating - 3, Reviewer - 67302217a1fb347cf2bf967c
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf9669: Rating - 5, Reviewer - 67302217a1fb347cf2bf9686
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf95b3: Rating - 5, Reviewer - 67302217a1fb347cf2bf96b9
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf963a: Rating - 4, Reviewer - 67302217a1fb347cf2bf96d4
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf9618: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a4
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf9616: Rating - 1, Reviewer - 67302217a1fb347cf2bf96c6
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf9669: Rating - 3, Reviewer - 67302217a1fb347cf2bf96b8
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf960d: Rating - 3, Reviewer - 67302217a1fb347cf2bf9683
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf95d9: Rating - 3, Reviewer - 67302217a1fb347cf2bf9689
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf95d6: Rating - 4, Reviewer - 67302217a1fb347cf2bf96b7
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf95ff: Rating - 4, Reviewer - 67302217a1fb347cf2bf96ab
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf95ee: Rating - 5, Reviewer - 67302217a1fb347cf2bf9676
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf961a: Rating - 5, Reviewer - 67302217a1fb347cf2bf9684
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf9649: Rating - 5, Reviewer - 67302217a1fb347cf2bf96bd
2024-11-10 08:01:52,612 - INFO - Generated review for food 67302212a1fb347cf2bf95c2: Rating - 5, Reviewer - 67302217a1fb347cf2bf9674
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf9657: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c3
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf9662: Rating - 5, Reviewer - 67302217a1fb347cf2bf9673
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf9636: Rating - 2, Reviewer - 67302217a1fb347cf2bf967f
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf965e: Rating - 4, Reviewer - 67302217a1fb347cf2bf9684
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf9639: Rating - 4, Reviewer - 67302217a1fb347cf2bf96b0
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf9644: Rating - 5, Reviewer - 67302217a1fb347cf2bf9697
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf966f: Rating - 2, Reviewer - 67302217a1fb347cf2bf9683
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf95f5: Rating - 5, Reviewer - 67302217a1fb347cf2bf968c
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf962e: Rating - 5, Reviewer - 67302217a1fb347cf2bf96c5
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf95bc: Rating - 3, Reviewer - 67302217a1fb347cf2bf96c2
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf95f5: Rating - 2, Reviewer - 67302217a1fb347cf2bf9691
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf9665: Rating - 5, Reviewer - 67302217a1fb347cf2bf9695
2024-11-10 08:01:52,613 - INFO - Generated review for food 67302212a1fb347cf2bf95f8: Rating - 2, Reviewer - 67302217a1fb347cf2bf9690
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf95d8: Rating - 4, Reviewer - 67302217a1fb347cf2bf96ac
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf9654: Rating - 2, Reviewer - 67302217a1fb347cf2bf96cf
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf95ab: Rating - 4, Reviewer - 67302217a1fb347cf2bf969d
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf966a: Rating - 5, Reviewer - 67302217a1fb347cf2bf96a6
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf9623: Rating - 4, Reviewer - 67302217a1fb347cf2bf96aa
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf95c6: Rating - 4, Reviewer - 67302217a1fb347cf2bf9686
2024-11-10 08:01:52,614 - INFO - Generated review for food 67302212a1fb347cf2bf9657: Rating - 4, Reviewer - 67302217a1fb347cf2bf96c4
